-12.7199,51.4181,64.2602,83.2766,40.6683,-20.7553,128.718,136.576,-41.6636,15.7884,225.465,229.826,-4.94264,-39.6744,93.9358,102.09,1
23.4508,-8.013,-18.8585,31.1415,-14.5558,-6.28717,25.6839,30.1838,11.5684,8.30379,0.707846,14.2577,9.31274,7.05903,-11.8151,16.6179,1
45.4355,21.0393,-73.2648,88.7399,-5.35867,-20.6517,-51.2772,55.5388,-11.3334,6.02476,-57.0086,58.4356,5.64009,-7.6696,-34.6581,35.9419,1
-71.1558,-14.448,-48.5935,87.3683,19.9095,40.4537,-2.31848,45.1471,25.4769,-27.767,-42.4433,56.7583,-16.1652,-10.9525,-88.7257,90.8489,1
-8.05469,58.002,106.202,121.276,49.9192,19.1388,37.5418,65.327,38.8569,-12.3428,187.81,192.184,-21.8749,-2.72514,-19.5841,29.4869,1
38.2624,32.5518,24.8368,56.0401,4.78603,-43.7244,32.5179,54.7005,-42.6466,-9.62107,29.9199,52.9764,7.84142,19.7696,-30.2475,36.9762,1
71.2345,32.6845,147.846,167.336,-53.6228,-25.3181,32.5757,67.6578,-6.20022,-29.334,34.6897,45.8509,-6.95929,19.3543,28.6712,35.2854,1
68.9875,-43.6185,61.9359,102.459,-49.5262,-34.5631,77.8035,98.4928,-4.42589,41.7716,117.068,124.376,-10.1302,23.2825,58.4357,63.7137,1
-18.8296,76.938,-33.6934,86.077,-48.233,-25.2404,14.1438,56.2454,42.9328,-17.4703,41.8341,62.4382,-23.0772,-27.8047,-11.5329,37.9297,1
84.7255,-8.66554,36.7138,92.7438,-38.0564,46.988,30.2564,67.6137,-18.0245,-29.8755,18.1039,39.3087,-1.96028,-20.2253,90.7953,93.0414,1
14.5316,55.6719,-33.5452,66.6019,-3.53318,49.9601,-60.7933,78.7675,-23.6287,-33.877,-106.838,114.544,8.01567,-25.4597,-99.1484,102.678,1
-47.7167,-52.5303,-19.3948,73.5696,-43.1283,25.4305,-31.4036,59.1011,33.9332,17.6668,-73.6407,82.9851,-6.43339,32.8109,-8.69828,34.5485,1
38.2903,-2.22056,-16.7225,41.8416,-31.0518,9.26605,13.6062,35.1455,-1.41944,-25.9844,59.0536,64.5332,-14.0577,19.1661,1.08521,23.7936,1
-22.7157,63.1244,80.6608,104.914,15.4886,-39.7543,-61.0689,74.4964,11.0999,-13.3796,-13.5561,22.0451,1.02944,12.7616,-3.69621,13.3259,1
-18.1985,-12.7774,-10.3377,24.5217,0.712127,16.366,38.1891,41.5543,11.7973,-10.2824,10.1543,18.6551,-11.1421,-7.70435,20.5995,24.6545,1
-35.3841,-89.4829,-8.65755,96.6135,30.3081,22.8752,-105.105,111.754,10.6615,21.3785,14.8169,28.1114,19.46,13.4372,5.50489,24.2807,1
-11.2134,-49.3725,149.04,157.405,-38.8641,27.7177,86.9534,99.1946,32.1985,-5.86582,6.5426,33.376,-3.08638,11.1324,-7.03392,13.5253,1
-59.3669,10.7768,-37.6879,71.1403,-32.4606,31.8084,-126.02,133.965,15.4752,-32.4572,-41.9359,55.241,29.7828,-20.0473,-22.8569,42.5599,1
22.4674,-40.3746,19.9533,50.3292,-7.91035,33.3679,9.21244,35.5086,17.8929,25.6426,-37.4746,48.8061,-16.033,8.30473,-16.4236,24.4082,1
53.6388,-4.18079,62.5661,82.5174,-42.7485,0.481254,-6.83524,43.2942,-35.7074,-17.3561,27.2376,48.147,19.7616,22.4126,41.2612,50.9444,1
-107.615,41.7555,26.0241,118.329,-95.1176,-49.4506,30.7392,111.524,-18.3328,34.999,-86.8575,95.4214,15.8265,-9.47254,6.94734,19.7097,1
52.6101,1.214,170.164,178.115,38.2062,3.32027,42.9247,57.561,-29.6576,-23.1188,78.9589,87.456,-13.6278,31.0331,-30.4863,45.5871,1
110.834,63.8673,-86.7254,154.546,-54.9674,2.72188,-125.868,137.374,-27.4407,27.0875,3.94871,38.7598,16.3727,5.97778,-85.958,87.7074,1
17.3676,-122.559,-208.013,242.058,-83.5358,83.4406,-169.773,206.793,-47.5731,-31.2364,-70.7891,90.8296,-20.5706,8.32019,9.12982,23.9943,1
32.8725,-27.2768,-19.1802,46.8241,-33.0422,14.5218,-93.9073,100.604,15.998,-3.88096,-46.7748,49.5871,-11.1547,-3.25374,-14.2348,18.375,1
48.0646,-62.502,-44.3011,90.4394,-43.2077,-30.9157,-38.6172,65.6809,8.27262,47.7687,-78.0471,91.8783,2.08098,-28.3818,-0.262779,28.4592,1
-64.3235,10.0508,-153.686,166.907,32.7414,-23.0763,-189.576,193.762,8.24157,20.9611,-12.4829,25.751,3.01373,8.43587,-5.99126,10.7769,1
32.2761,-56.0245,56.015,85.5463,-61.4321,12.9501,11.3434,63.7988,11.2653,-41.2519,34.9976,55.2581,0.0374109,25.3093,48.9005,55.062,1
-46.294,-42.134,-106.089,123.18,35.3628,-4.2591,-32.0816,47.9363,14.1325,25.9269,50.5317,58.5267,-10.3329,11.7194,14.626,21.4017,1
40.2628,-8.59506,14.4392,43.6287,-22.2587,7.37674,-5.85013,24.168,-4.12363,10.0322,-1.32002,10.9267,-8.28312,-5.41336,-4.38675,10.824,1
-1.63931,37.687,51.3532,63.7193,5.6909,-36.1506,54.5301,65.6718,-26.3683,-12.9181,23.0772,37.346,-16.6178,-22.6038,18.5395,33.6273,1
49.7445,-7.77135,156.703,164.593,-33.8781,-3.38727,25.2684,42.3992,-8.33709,31.6888,8.07586,33.7477,12.2886,-16.0215,6.12057,21.0988,1
-6.47871,-36.2834,56.9374,67.8257,-13.8343,25.1897,70.6599,76.2806,14.0222,-8.9518,27.5246,32.1615,1.23616,8.72231,15.3682,17.7141,1
86.5379,-9.53531,-132.865,158.849,-42.2094,57.2146,-16.7722,73.051,15.8922,-63.9054,-145.174,159.411,-57.2814,7.83265,-96.454,112.454,1
23.0544,108.896,-45.8425,120.38,-59.0759,-46.8955,-80.6701,110.439,22.4955,-27.7803,6.47898,36.3286,-11.3447,-8.20957,-3.91196,14.5397,1
-70.6866,34.7552,83.6585,114.905,45.0598,36.2677,7.18165,58.2864,40.7182,-34.32,-28.7361,60.5111,-32.351,-29.5433,-3.90886,43.985,1
3.94837,166.432,-10.3462,166.8,-11.8806,-151.782,386.029,414.967,24.4404,-3.41183,82.6122,86.2192,-7.15423,-8.51946,-7.9529,13.6753,1
-28.1325,-71.0389,-168.66,185.16,9.88009,-63.6935,-39.2133,75.4464,-49.6266,-31.5013,24.4501,63.6627,11.4816,5.85226,9.50453,16.0129,1
110.034,154.184,-85.1228,207.668,-38.0724,-142.53,-191.463,241.707,-53.512,-28.9656,-144.294,156.599,21.6484,-13.2534,-18.0178,31.1279,1
-4.32188,-120.754,216.066,247.558,-40.2352,89.8067,109.335,147.1,-3.12692,32.0684,172.778,175.757,-3.67335,8.09768,12.8708,15.6437,1
-43.4834,-60.4256,30.8453,80.5822,43.8461,12.7335,18.1091,49.1178,-8.83932,34.2325,-5.54822,35.788,12.6246,11.9426,8.0969,19.172,1
